,product_name,brand_name,price,love_count,color,rgb,link
128,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,Bauhau5 deep raspberry,"(158, 41, 85)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
129,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,Vampira deep reddish burgundy,"(112, 28, 52)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
130,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,Plath deep russet red,"(129, 35, 1)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
131,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,Exorcism ripe blackberry,"(107, 29, 45)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
132,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,Susperia bright lavender,"(163, 56, 108)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
133,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,K-Dub bold fuchsia,"(195, 14, 169)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
134,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,Ayesha rich lavender,"(161, 102, 160)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
135,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,Roxy bright grape,"(121, 1, 195)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
136,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,Echo satin navy blue,"(30, 35, 67)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
137,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,Witches pitch black,"(38, 38, 38)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
138,Everlasting Liquid Lipstick,KAT VON D,20.0,1148262,Dagger cobblestone gray,"(131, 131, 165)",https://www.sephora.com/product/everlasting-love-liquid-lipstick-P384954?icid2=products grid:p384954:product
139,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Peep Show soft pink peach nude,"(173, 99, 96)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
140,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Venus In Furs rose,"(152, 82, 80)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
141,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Femme Bot midtone blue pink,"(163, 97, 101)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
142,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,1995 108 warm light nude,"(130, 53, 59)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
143,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Candy Flip midtone coral,"(195, 76, 80)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
144,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Omi 107 mid-tone rose,"(193, 55, 55)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
145,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Flesh 3 109 brown rose,"(97, 31, 32)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
146,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Soft Core cool pink,"(168, 92, 105)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
147,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Polaroid Pink midtone blue pink,"(204, 96, 122)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
148,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Full Panic 005 bright fuchsia,"(171, 0, 70)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
149,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Modern Woman midtone lilac,"(145, 101, 128)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
150,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Faux Pas midtone lavender,"(139, 89, 150)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
151,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Antidote 207 magenta violet,"(105, 4, 64)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
152,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Full Blooded deep wine,"(75, 8, 39)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
153,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Obsessed! 211 bright orange red,"(187, 0, 27)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
154,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Elson 013 blue red,"(123, 0, 20)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
155,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Vendetta dark red,"(96, 2, 20)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
156,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,McMenamy 200 deep burgundy,"(73, 18, 15)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
157,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Deep Void 210 deep blackened purple,"(24, 15, 16)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
158,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Out of stock: Flesh 5 bronzed rose,"(141, 66, 71)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
159,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Out of stock: Guinevere blooded crimson,"(133, 55, 68)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
160,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Out of stock: Beautiful Stranger coral rose,"(158, 75, 83)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
161,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Christy divine beige nude,"(166, 96, 94)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
162,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Executive Realness mulberry pink,"(162, 48, 74)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
163,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Extravaganza magnetic magenta,"(178, 58, 122)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
164,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Elson 2 fiery orange red,"(207, 40, 34)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
165,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Out of stock: Fever Dream peach sienna,"(163, 55, 42)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
166,MatteTrance™ Lipstick,PAT MCGRATH LABS,38.0,145352,Deep Orchid plum berry,"(116, 43, 73)",https://www.sephora.com/product/mattetrance-lipstick-P421813?icid2=products grid:p421813:product
167,Sweet Treats Agave Lip Care Set,BITE BEAUTY,12.0,44210,Party Prep champagne,"(194, 15, 23)",https://www.sephora.com/product/sweet-treats-agave-lip-care-set-P436865?icid2=products grid:p436865:product
168,Sweet Treats Agave Lip Care Set,BITE BEAUTY,12.0,44210,Out of stock: Holiday Hangover lavender,"(199, 21, 37)",https://www.sephora.com/product/sweet-treats-agave-lip-care-set-P436865?icid2=products grid:p436865:product
169,Agave Lip Mask,BITE BEAUTY,26.0,136355,Lavender pale pink,"(229, 203, 216)",https://www.sephora.com/product/agave-lip-mask-P384629?icid2=products grid:p384629:product
170,Agave Lip Mask,BITE BEAUTY,26.0,136355,Maple sheer bronze,"(192, 146, 131)",https://www.sephora.com/product/agave-lip-mask-P384629?icid2=products grid:p384629:product
171,Agave Lip Mask,BITE BEAUTY,26.0,136355,Champagne rose gold pearl,"(255, 202, 190)",https://www.sephora.com/product/agave-lip-mask-P384629?icid2=products grid:p384629:product
172,Agave Lip Mask,BITE BEAUTY,26.0,136355,Smashed sheer candy apple red,"(233, 162, 168)",https://www.sephora.com/product/agave-lip-mask-P384629?icid2=products grid:p384629:product
173,Agave Lip Mask,BITE BEAUTY,26.0,136355,Natural clear,"(231, 220, 200)",https://www.sephora.com/product/agave-lip-mask-P384629?icid2=products grid:p384629:product
174,Agave Lip Mask,BITE BEAUTY,26.0,136355,Candy Cane,"(239, 158, 155)",https://www.sephora.com/product/agave-lip-mask-P384629?icid2=products grid:p384629:product
175,Full-On™ Plumping Lip Polish Gloss,BUXOM,21.0,337449,Samantha seductive nude,"(228, 155, 148)",https://www.sephora.com/product/buxom-full-on-lip-polish-P174213?icid2=products grid:p174213:product
176,Full-On™ Plumping Lip Polish Gloss,BUXOM,21.0,337449,Cassandra pink-beige shimmer,"(212, 101, 81)",https://www.sephora.com/product/buxom-full-on-lip-polish-P174213?icid2=products grid:p174213:product
177,Full-On™ Plumping Lip Polish Gloss,BUXOM,21.0,337449,Lily peachy pink,"(216, 114, 102)",https://www.sephora.com/product/buxom-full-on-lip-polish-P174213?icid2=products grid:p174213:product
178,Full-On™ Plumping Lip Polish Gloss,BUXOM,21.0,337449,Debbie coral pink,"(243, 89, 79)",https://www.sephora.com/product/buxom-full-on-lip-polish-P174213?icid2=products grid:p174213:product
179,Full-On™ Plumping Lip Polish Gloss,BUXOM,21.0,337449,Isabella perfectly plum,"(140, 42, 67)",https://www.sephora.com/product/buxom-full-on-lip-polish-P174213?icid2=products grid:p174213:product
180,Full-On™ Plumping Lip Polish Gloss,BUXOM,21.0,337449,Sandy almost naked,"(206, 148, 136)",https://www.sephora.com/product/buxom-full-on-lip-polish-P174213?icid2=products grid:p174213:product
181,Full-On™ Plumping Lip Polish Gloss,BUXOM,21.0,337449,Karen confetti pink,"(255, 130, 177)",https://www.sephora.com/product/buxom-full-on-lip-polish-P174213?icid2=products grid:p174213:product
182,Full-On™ Plumping Lip Polish Gloss,BUXOM,21.0,337449,Bunny fresh peach nectar,"(233, 135, 126)",https://www.sephora.com/product/buxom-full-on-lip-polish-P174213?icid2=products grid:p174213:product
183,Full-On™ Plumping Lip Polish Gloss,BUXOM,21.0,337449,Ava berry smoothie,"(184, 72, 70)",https://www.sephora.com/product/buxom-full-on-lip-polish-P174213?icid2=products grid:p174213:product
184,Full-On™ Plumping Lip Polish Gloss,BUXOM,21.0,337449,Kelly flashy neon pink,"(255, 113, 159)",https://www.sephora.com/product/buxom-full-on-lip-polish-P174213?icid2=products grid:p174213:product
185,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,60 Audacious Emerald metal - new shade,"(0, 140, 133)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
186,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,61 Frosted Rose metal - new shade,"(184, 89, 83)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
187,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,106 Sun Stone metal - new shade,"(172, 50, 45)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
188,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,64 Metallic Cherry metal - new shade,"(211, 2, 33)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
189,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,58 Voluptous Burgundy metal - new shade,"(209, 117, 128)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
190,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,105 Cosmic Purple metal - new shade,"(141, 2, 91)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
191,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,112 Red Magma metal - new shade,"(246, 23, 68)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
192,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,115 Fancy Peach metal - new shade,"(247, 152, 160)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
193,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,109 Pink Lollipop metal - new shade,"(229, 145, 143)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
194,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,63 Golden Party metal - new shade,"(229, 130, 91)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
195,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,59 Bronze Icon metal - new shade,"(171, 50, 29)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
196,Cream Lip Stain Liquid Lipstick,SEPHORA COLLECTION,14.0,491269,111 Smoky Quartz metal - new shade,"(162, 106, 89)",https://www.sephora.com/product/cream-lip-stain-liquid-lipstick-P281411?icid2=products grid:p281411:product
197,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,1 Rouge Tatouage vibrant pink red,"(209, 33, 36)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
198,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,2 Crazy Tangerine electric orange,"(232, 82, 47)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
199,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,3 Rose Ink bright pink,"(211, 66, 131)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
200,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,5 Rosewood Gang deep mauve pink,"(142, 68, 83)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
201,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,7 Nu Interdit medium nude,"(166, 99, 90)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
202,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,8 Black Red Code deep burgundy,"(131, 52, 45)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
203,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,9 Grenat No Rules rust red,"(135, 40, 46)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
204,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,10 Carmine Statement medium blue red,"(163, 47, 66)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
205,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,11 Rose Illicite nude rose,"(195, 101, 119)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
206,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,12 Red Tribe rich true red,"(240, 38, 50)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
207,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,13 True Orange bright coral red,"(222, 70, 47)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
208,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,15 Violet Conviction deep blackberry,"(158, 54, 63)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
209,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,16 Nude Emblem terra cotta pink,"(175, 84, 83)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
210,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,17 Unconventional Coral vibrant tangerine,"(233, 90, 48)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
211,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,19 Fuchsia Intime true fuschia,"(166, 66, 116)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
212,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,20 Pink Squad magenta pink,"(192, 53, 95)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
213,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,22 Coral Anti-Mainstream neon coral,"(235, 68, 62)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
214,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,23 Singular Taupe deep nude,"(144, 79, 73)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
215,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,25 Beige Secret medium rose pink,"(168, 103, 101)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
216,Tatouage Couture Liquid Matte Lip Stain,YVES SAINT LAURENT,37.0,118697,26 Neutral Underground cool mauve,"(140, 92, 104)",https://www.sephora.com/product/tatouage-couture-matte-stain-P423327?icid2=products grid:p423327:product
